s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
1950.914836,-224.825910,283.722089,26.367240,4.385842,0.000131,0.000000,0.000001,0.000104,0.000000,-6.542839,6.564258,0.000000,0.000104,0.000001
1953.912148,-225.787368,280.883166,26.368196,4.385845,0.000530,0.000000,0.000001,0.000087,0.000000,-6.578575,6.550496,0.000000,0.000087,0.000001
1956.909459,-226.748818,278.044242,26.370416,4.385848,0.000654,0.000000,0.000001,0.000004,0.000000,-6.594809,6.555458,0.000000,0.000004,0.000001
1959.906769,-227.710258,275.205315,26.372115,4.385852,0.000552,0.000000,0.000001,-0.000059,0.000000,-6.606800,6.559921,0.000000,-0.000059,0.000001
1962.904078,-228.671685,272.366386,26.373725,4.385856,0.000299,0.000000,0.000002,-0.000129,0.000000,-6.613969,6.564773,0.000000,-0.000129,0.000002
1965.901384,-229.633097,269.527453,26.373907,4.385862,-0.000222,0.000000,0.000002,-0.000100,0.000000,-6.614786,6.570338,0.000000,-0.000100,0.000002
1968.898689,-230.594492,266.688516,26.372397,4.385868,-0.000302,0.000000,0.000002,0.000044,0.000000,-6.604291,6.582107,0.000000,0.000044,0.000002
1971.895991,-231.555868,263.849576,26.372096,4.385875,0.000040,0.000000,0.000002,0.000038,0.000000,-6.593011,6.590706,0.000000,0.000038,0.000003
1974.893290,-232.517222,261.010630,26.372639,4.385883,-0.000072,0.000000,0.000003,-0.000000,0.000000,-6.579490,6.598028,0.000000,-0.000000,0.000003
1977.890587,-233.478552,258.171679,26.371665,4.385891,0.000039,0.000000,0.000003,0.000082,0.000000,-6.564756,6.602959,0.000000,0.000082,0.000003
1980.887881,-234.439856,255.332723,26.372875,4.385900,0.000419,0.000000,0.000003,-0.000002,0.000000,-6.552146,6.603626,0.000000,-0.000002,0.000003
1983.885172,-235.401131,252.493760,26.374175,4.385910,0.000026,0.000000,0.000003,-0.000217,0.000000,-6.545418,6.598058,0.000000,-0.000217,0.000003
1986.882459,-236.362376,249.654790,26.373033,4.385921,-0.000880,0.000000,0.000004,-0.000159,0.000000,-6.546611,6.588044,0.000000,-0.000159,0.000004
1989.879742,-237.323588,246.815813,26.368901,4.385933,-0.000925,0.000000,0.000004,0.000004,0.000000,-6.557474,6.574670,0.000000,0.000004,0.000004
1992.877021,-238.284764,243.976829,26.367489,4.385945,-0.000856,0.000000,0.000004,-0.000004,0.000000,-6.572533,6.559738,0.000000,-0.000004,0.000004
1995.874296,-239.245903,241.137835,26.363768,4.385958,-0.000948,0.000000,0.000005,-0.000033,0.000000,-6.586788,6.545757,0.000000,-0.000033,0.000005
1998.871566,-240.207002,238.298833,26.361808,4.385972,-0.001052,0.000000,0.000005,-0.000239,0.000000,-6.595873,6.534550,0.000000,-0.000239,0.000005
2001.868832,-241.168060,235.459822,26.357460,4.385987,-0.002382,0.000000,0.000005,-0.000459,0.000000,-6.599492,6.526976,0.000000,-0.000459,0.000005
2004.866093,-242.129072,232.620801,26.347532,4.386002,-0.003801,0.000000,0.000005,-0.000398,0.000000,-6.599324,6.524493,0.000000,-0.000398,0.000005
2007.863348,-243.090038,229.781769,26.334675,4.386018,-0.004770,0.000000,0.000006,-0.000125,0.000000,-6.593458,6.525247,0.000000,-0.000125,0.000005
2010.860598,-244.050956,226.942727,26.318941,4.386036,-0.004550,0.000000,0.000006,0.000194,0.000000,-6.584390,6.528097,0.000000,0.000194,0.000006
2013.857842,-245.011822,224.103673,26.307399,4.386053,-0.003604,0.000000,0.000006,0.000024,0.000000,-6.573388,6.528118,0.000000,0.000024,0.000006
2016.855080,-245.972634,221.264607,26.297334,4.386072,-0.004403,0.000000,0.000006,-0.000330,0.000000,-6.560442,6.524527,0.000000,-0.000330,0.000006
2019.852312,-246.933391,218.425529,26.281003,4.386091,-0.005580,0.000000,0.000007,-0.000061,0.000000,-6.541820,6.522447,0.000000,-0.000061,0.000007
2022.849538,-247.894090,215.586438,26.263885,4.386111,-0.004767,0.000000,0.000007,0.000298,0.000000,-6.523995,6.517176,0.000000,0.000298,0.000007
2025.846757,-248.854729,212.747334,26.252430,4.386132,-0.003795,0.000000,0.000007,0.000348,0.000000,-6.505587,6.509058,0.000000,0.000348,0.000007
