right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-395.345212,-499.119430,24.240171,-388.190046,-499.164300,24.043462
-395.359807,-501.116250,24.326031,-388.218200,-501.163564,24.126385
-395.374751,-503.113078,24.411326,-388.246520,-503.162864,24.209204
-395.390864,-505.109906,24.496063,-388.275530,-505.162196,24.291970
-395.407628,-507.106749,24.580228,-388.304869,-507.161551,24.374729
-395.423969,-509.103600,24.663826,-388.333933,-509.160934,24.457532
-395.443294,-511.100437,24.747033,-388.363904,-511.160324,24.540485
-395.465156,-513.097254,24.829932,-388.394316,-513.159719,24.623677
-395.490257,-515.094035,24.912666,-388.424703,-515.159110,24.707207
-395.518791,-517.090769,24.995361,-388.456028,-517.158477,24.791257
-395.549650,-519.087456,25.078109,-388.488017,-519.157812,24.875981
-395.581424,-521.084099,25.161025,-388.520586,-521.157099,24.961525
-395.615276,-523.080681,25.244301,-388.553761,-523.156326,25.048031
-395.650629,-525.077184,25.328098,-388.587341,-525.155488,25.135600
-395.686736,-527.073611,25.412541,-388.620997,-527.154576,25.224352
-395.724119,-529.069943,25.497771,-388.655492,-529.153571,25.314409
-395.762268,-531.066178,25.583865,-388.690538,-531.152466,25.405856
-395.801602,-533.062297,25.670894,-388.726271,-533.151256,25.498753
-395.841086,-535.058318,25.758876,-388.762065,-535.149938,25.593100
-395.879904,-537.054246,25.847817,-388.797664,-537.148514,25.688884
-395.916760,-539.050107,25.937689,-388.833238,-539.146978,25.786094
-395.953469,-541.045878,26.028525,-388.868354,-541.145339,25.884696
-395.990697,-543.041564,26.120337,-388.904131,-543.143576,25.984668
-396.027695,-545.037167,26.213122,-388.941760,-545.141676,26.085953
-396.064194,-547.032704,26.306939,-388.979821,-547.139664,26.188387
-396.100282,-549.028188,26.401852,-389.017372,-549.137557,26.291812
-396.134831,-551.023634,26.497902,-389.054395,-551.135364,26.396086
-396.170210,-553.019014,26.595119,-389.091112,-553.133088,26.501121
-396.205840,-555.014339,26.693426,-389.127371,-555.130734,26.606880
-396.241860,-557.009636,26.792709,-389.160995,-557.128334,26.713349
-396.277265,-559.004924,26.892847,-389.194929,-559.125847,26.820570
-396.315545,-561.000153,26.993789,-389.228507,-561.123281,26.928522
-396.356541,-562.995325,27.095474,-389.262087,-563.120634,27.037177
-396.397020,-564.990509,27.197840,-389.295103,-565.117915,27.146494
-396.438275,-566.985670,27.300888,-389.328698,-567.115109,27.256431
-396.482265,-568.980775,27.404628,-389.362023,-569.112236,27.366939
-396.526148,-570.975882,27.509039,-389.395711,-571.109281,27.477986
-396.570080,-572.970982,27.614130,-389.429187,-573.106256,27.589526
-396.614961,-574.966060,27.719910,-389.462651,-575.103164,27.701531
-396.659662,-576.961127,27.826386,-389.496016,-577.100006,27.813963
-396.703647,-578.956205,27.933566,-389.529992,-579.096765,27.926797
-396.745934,-580.951293,28.041452,-389.566341,-581.093416,28.040013
-396.788665,-582.946372,28.150043,-389.602558,-583.089997,28.153594
-396.830756,-584.941438,28.259343,-389.639489,-585.086505,28.267523
-396.872115,-586.936510,28.369345,-389.677837,-587.082919,28.381792
-396.913570,-588.931557,28.480048,-389.716219,-589.079271,28.496389
-396.954684,-590.926599,28.591448,-389.754409,-591.075570,28.611308
-396.993829,-592.921659,28.703537,-389.792243,-593.071825,28.726544
-397.033075,-594.916706,28.816284,-389.830077,-595.068022,28.842096
-397.072030,-596.911749,28.929645,-389.867737,-597.064179,28.957977
-397.109270,-598.906825,29.043577,-389.903343,-599.060332,29.074188
-397.145930,-600.901909,29.158012,-389.936566,-601.056498,29.190727
-397.182892,-602.896982,29.272893,-389.968375,-603.052666,29.307556
-397.220906,-604.892045,29.388142,-389.996026,-605.048896,29.424645
-397.258577,-606.887121,29.503712,-390.023919,-607.045111,29.541897
-397.296939,-608.882197,29.619542,-390.051413,-609.041329,29.659207
-397.336778,-610.877268,29.735579,-390.077625,-611.037581,29.776459
-397.376534,-612.872352,29.851783,-390.103564,-613.033862,29.893508
-397.416394,-614.867466,29.968104,-390.129517,-615.030171,30.010208
-397.456327,-616.862605,30.084480,-390.154351,-617.026548,30.126427
-397.496042,-618.857784,30.200853,-390.179601,-619.022970,30.242010
-397.535477,-620.852998,30.317145,-390.204558,-621.019466,30.356824
-397.573249,-622.848292,30.433308,-390.229297,-623.016044,30.470700
-397.611389,-624.843613,30.549248,-390.254078,-625.012709,30.583481
-397.648304,-626.839015,30.664887,-390.279055,-627.009465,30.694999
-397.680812,-628.834582,30.780124,-390.306724,-629.006263,30.805080
-397.713535,-630.830201,30.894784,-390.334099,-631.003185,30.913595
-397.745895,-632.825894,31.008679,-390.361973,-633.000221,31.020393
-397.776454,-634.821711,31.121602,-390.390853,-634.997363,31.125311
-397.807461,-636.817618,31.233307,-390.419577,-636.994640,31.228180
-397.837637,-638.813647,31.343524,-390.448830,-638.992052,31.328819
-397.865541,-640.809855,31.451938,-390.479878,-640.989566,31.427067
-397.893518,-642.806204,31.558194,-390.510395,-642.987240,31.522782
-397.920754,-644.802726,31.661900,-390.540808,-644.985067,31.615844
-397.944787,-646.799492,31.762632,-390.571472,-646.983041,31.706155
-397.969396,-648.796435,31.860021,-390.602368,-648.981152,31.793627
-397.991814,-650.793630,31.953712,-390.633202,-650.979410,31.878150
-398.007413,-652.791198,32.043368,-390.664763,-652.977791,31.959633
-398.022429,-654.788982,32.128871,-390.696807,-654.976304,32.037944
-398.036819,-656.786987,32.210082,-390.729397,-656.974934,32.112972
-398.051026,-658.785184,32.286909,-390.762477,-658.973688,32.184602
-398.064701,-660.783573,32.359240,-390.796631,-660.972544,32.252752
-398.078572,-662.782132,32.426972,-390.831297,-662.971507,32.317330
-398.092562,-664.780849,32.490008,-390.866178,-664.970577,32.378223
-398.106005,-666.779732,32.548251,-390.901505,-666.969746,32.435301
-398.120995,-668.778715,32.601633,-390.937001,-668.969010,32.488431
-398.136771,-670.777798,32.650056,-390.972688,-670.968369,32.537467
-398.152675,-672.776994,32.693411,-391.008178,-672.967816,32.582270
-398.169485,-674.776266,32.731632,-391.042977,-674.967363,32.622689
-398.187466,-676.775596,32.764663,-391.076753,-676.967010,32.658590
-398.206664,-678.774966,32.792490,-391.110401,-678.966724,32.689836
-398.226496,-680.774377,32.815145,-391.144288,-680.966489,32.716263
-398.248498,-682.773773,32.832741,-391.179016,-682.966282,32.737687
-398.271024,-684.773194,32.845372,-391.214015,-684.966101,32.753907
-398.294884,-686.772597,32.853176,-391.249225,-686.965949,32.764726
-398.319374,-688.772000,32.856239,-391.284675,-688.965807,32.770002
-398.345707,-690.771351,32.854618,-391.319746,-690.965688,32.769646
-398.372861,-692.770684,32.848290,-391.354182,-692.965585,32.763648
-398.400910,-694.769987,32.837215,-391.386112,-694.965543,32.752053
-398.429694,-696.769256,32.821347,-391.416454,-696.965533,32.735020
-398.459373,-698.768493,32.800654,-391.446599,-698.965505,32.712817
-398.486643,-700.767776,32.775080,-391.461854,-700.965881,32.685656
-398.515005,-702.767005,32.744729,-391.476693,-702.966258,32.654232
-398.542408,-704.766245,32.709768,-391.488010,-704.966729,32.619100
-398.568011,-706.765514,32.670629,-391.487517,-706.967550,32.580708
-398.593082,-708.764788,32.627993,-391.490296,-708.968300,32.539750
-398.618100,-710.764070,32.582704,-391.493812,-710.969057,32.496620
-398.639854,-712.763467,32.535626,-391.486781,-712.970159,32.451598
-398.661506,-714.762914,32.487653,-391.481279,-714.971260,32.405265
-398.682255,-716.762437,32.439483,-391.475593,-716.972424,32.358093
-398.702611,-718.762039,32.391633,-391.470484,-718.973629,32.310669
-398.722854,-720.761710,32.344461,-391.467341,-720.974849,32.263611
-398.743303,-722.761446,32.298210,-391.467242,-722.976049,32.217529
-398.763963,-724.761245,32.253072,-391.470010,-724.977238,32.172963
-398.784633,-726.761103,32.209266,-391.475728,-726.978418,32.130347
-398.805640,-728.761012,32.167067,-391.482921,-728.979625,32.089994
-398.826795,-730.760980,32.126787,-391.493798,-730.980775,32.052161
-398.847932,-732.761004,32.088765,-391.505081,-732.981966,32.016973
-398.869164,-734.761077,32.053350,-391.517988,-734.983148,31.984536
-398.890443,-736.761200,32.020869,-391.532408,-736.984310,31.954883
-398.911786,-738.761373,31.991602,-391.548324,-738.985431,31.927998
-398.933324,-740.761569,31.965741,-391.565980,-740.986510,31.903842
-398.954843,-742.761800,31.943378,-391.585687,-742.987509,31.882356
-398.976368,-744.762055,31.924511,-391.607679,-744.988414,31.863452
-398.998008,-746.762316,31.909013,-391.631906,-746.989220,31.847046
-399.019789,-748.762585,31.896665,-391.659483,-748.989876,31.833054
-399.041528,-750.762847,31.887140,-391.689458,-750.990415,31.821393
-399.063734,-752.763096,31.880064,-391.721845,-752.990816,31.811981
-399.086290,-754.763324,31.875038,-391.756085,-754.991103,31.804732
-399.109456,-756.763520,31.871676,-391.792471,-756.991261,31.799559
-399.133367,-758.763684,31.869614,-391.830883,-758.991292,31.796394
-399.157857,-760.763831,31.868529,-391.870808,-760.991198,31.795190
-399.182923,-762.763952,31.868159,-391.912286,-762.990992,31.795943
-399.209721,-764.764026,31.868349,-391.956237,-764.990630,31.798681
-399.235965,-766.764131,31.869028,-392.000906,-766.990167,31.803409
-399.263971,-768.764190,31.870297,-392.046123,-768.989612,31.810161
-399.292933,-770.764234,31.872369,-392.093873,-770.988905,31.818962
-399.324218,-772.764227,31.875589,-392.141724,-772.988116,31.829783
-399.354858,-774.764262,31.880353,-392.190783,-774.987215,31.842605
-399.387426,-776.764262,31.887127,-392.240363,-776.986220,31.857376
-399.420670,-778.764263,31.896321,-392.290176,-778.985139,31.874049
-399.457382,-780.764180,31.908286,-392.339813,-780.983987,31.892571
-399.503844,-782.763816,31.923206,-392.388361,-782.982792,31.912932
-399.550128,-784.763485,31.941104,-392.434008,-784.981602,31.935120
-399.596023,-786.763192,31.961900,-392.478505,-786.980359,31.959131
-399.643032,-788.762887,31.985444,-392.518649,-788.979169,31.984906
-399.688870,-790.762641,32.011512,-392.559457,-790.977872,32.012382
-399.734135,-792.762443,32.039847,-392.599268,-792.976520,32.041484
-399.780008,-794.762254,32.070183,-392.638714,-794.975095,32.072132
-399.827324,-796.762052,32.102278,-392.678321,-796.973584,32.104248
-399.877865,-798.761796,32.135931,-392.718199,-798.971974,32.137770
-399.932155,-800.761470,32.170998,-392.758506,-800.970266,32.172640
-399.988702,-802.761122,32.207388,-392.799025,-802.968467,32.208838
-400.045589,-804.760814,32.245063,-392.839828,-804.966569,32.246356
-400.101423,-806.760582,32.284034,-392.880880,-806.964572,32.285211
-400.156325,-808.760423,32.324332,-392.921979,-808.962479,32.325445
-400.212898,-810.760260,32.366022,-392.963805,-810.960269,32.367108
-400.267379,-812.760195,32.409195,-393.005664,-812.957958,32.410247
-400.325845,-814.760060,32.453922,-393.047521,-814.955544,32.454931
-400.381182,-816.760043,32.500290,-393.089046,-816.953031,32.501214
-400.434904,-818.760100,32.548367,-393.129786,-818.950430,32.549144
-400.483245,-820.760317,32.598196,-393.170659,-820.947707,32.598766
-400.528808,-822.760625,32.649803,-393.211463,-822.944864,32.650119
-400.574106,-824.760948,32.703192,-393.252128,-824.941903,32.703235
-400.618044,-826.761314,32.758338,-393.292702,-826.938811,32.758170
-400.661036,-828.761708,32.815207,-393.334135,-828.935564,32.814975
-400.702911,-830.762130,32.873774,-393.374540,-830.932204,32.873694
-400.742528,-832.762596,32.934090,-393.412255,-832.928767,32.934285
-400.780972,-834.763071,32.996247,-393.451922,-834.925144,32.996681
-400.817962,-836.763557,33.060337,-393.490375,-836.921408,33.060832
-400.854819,-838.764019,33.126437,-393.528325,-838.917534,33.126742
-400.890620,-840.764462,33.194646,-393.565649,-840.913527,33.194448
-400.925535,-842.764884,33.265098,-393.602827,-842.909363,33.264014
-400.959586,-844.765268,33.337944,-393.640183,-844.905035,33.335549
-400.993105,-846.765591,33.413335,-393.678727,-846.900528,33.409230
-401.025972,-848.765858,33.491389,-393.717092,-848.895846,33.485310
-401.059500,-850.766032,33.572157,-393.774730,-850.890647,33.564151
-401.090689,-852.766162,33.655621,-393.811161,-852.885620,33.646097
-401.123561,-854.766182,33.741807,-393.843818,-854.880425,33.731447
-401.155138,-856.766124,33.830803,-393.886372,-856.874861,33.820312
-401.184218,-858.766005,33.922671,-393.928710,-858.869075,33.912655
-401.215820,-860.765748,34.017397,-393.970887,-860.863076,34.008410
-401.245539,-862.765412,34.114960,-394.007348,-862.856944,34.107408
-401.275817,-864.764968,34.215451,-394.047023,-864.850565,34.209378
-401.306391,-866.764402,34.318959,-394.087144,-866.844009,34.314074
-401.336965,-868.763727,34.425552,-394.126903,-868.837283,34.421377
-401.367696,-870.762923,34.535309,-394.166842,-870.830400,34.531286
-401.398620,-872.761996,34.648357,-394.206809,-872.823348,34.643904
-401.429592,-874.760930,34.764864,-394.246811,-874.816131,34.759442
-401.460740,-876.759710,34.885053,-394.287091,-876.808735,34.878191
-401.492000,-878.758325,35.009157,-394.326557,-878.801146,35.000539
-401.523261,-880.756758,35.137389,-394.368660,-880.793321,35.126963
-401.554932,-882.754998,35.269928,-394.412473,-882.785233,35.257981
-401.584496,-884.753023,35.407065,-394.446031,-884.776910,35.393913
-401.614470,-886.750797,35.549235,-394.485908,-886.768270,35.534862
-401.647701,-888.748289,35.696628,-394.524992,-888.759340,35.680935
-401.680123,-890.745522,35.848978,-394.568867,-890.750078,35.832491
-401.711277,-892.742513,36.005950,-394.603856,-892.740483,35.989667
-401.743415,-894.739268,36.167453,-394.642794,-894.730558,36.152163
-401.776306,-896.735793,36.333391,-394.682297,-896.720351,36.319401
-401.809738,-898.732102,36.503455,-394.721736,-898.709920,36.490813
-401.843718,-900.728234,36.677173,-394.761303,-900.699303,36.665839
-401.878145,-902.724239,36.853940,-394.800838,-902.688555,36.843918
-401.913001,-904.720177,37.033110,-394.840361,-904.677726,37.024443
-401.948285,-906.716094,37.214016,-394.879939,-906.666891,37.206768
-401.983983,-908.712054,37.396081,-394.918919,-908.656100,37.390166
-402.019966,-910.708089,37.578850,-394.962073,-910.645474,37.573854
-402.056520,-912.704218,37.762011,-395.005354,-912.635066,37.757042
-402.091223,-914.700453,37.945257,-395.043819,-914.624861,37.939165
-402.129349,-916.696863,38.128195,-395.077142,-916.614868,38.120044
-402.167257,-918.693441,38.310448,-395.114823,-918.605171,38.299828
-402.206652,-920.690228,38.491799,-395.153730,-920.595706,38.478789
-402.245014,-922.687168,38.672209,-395.191876,-922.586424,38.657216
-402.283733,-924.684263,38.851781,-395.229292,-924.577292,38.835376
-402.322106,-926.681473,39.030683,-395.265645,-926.568276,39.013500
-402.360249,-928.678770,39.209104,-395.300071,-928.559332,39.191751
-402.399728,-930.676141,39.387218,-395.340808,-930.550595,39.370248
-402.434246,-932.673444,39.565183,-395.380369,-932.541933,39.548947
-402.468272,-934.670724,39.743200,-395.416322,-934.533304,39.727673
-402.500320,-936.667918,39.921443,-395.443582,-936.524610,39.906176
-402.530066,-938.664975,40.100015,-395.467856,-938.515981,40.084243
-402.557114,-940.661877,40.278908,-395.491509,-940.507456,40.261769
-402.583237,-942.658655,40.458006,-395.511677,-942.498970,40.438784
-402.609845,-944.655339,40.637121,-395.526548,-944.490456,40.615454
-402.646806,-946.652180,40.816131,-395.537114,-946.481908,40.791977
-402.644694,-948.647962,40.994743,-395.540793,-948.473250,40.968538
-402.663168,-950.644118,41.173085,-395.540318,-950.464520,41.145316
-402.666083,-952.639731,41.351001,-395.539341,-952.455806,41.322430
-402.678010,-954.635408,41.528624,-395.536999,-954.447089,41.499896
-402.688910,-956.630867,41.705992,-395.537038,-956.438475,41.677669
-402.697837,-958.626056,41.883216,-395.538268,-958.429949,41.855606
-402.706842,-960.620980,42.060406,-395.538235,-960.421462,42.033548
-402.715796,-962.615607,42.237641,-395.535437,-962.412975,42.211345
-402.719277,-964.609738,42.414936,-395.532556,-964.404572,42.388902
-402.721511,-966.603453,42.592273,-395.530365,-966.396267,42.566187
-402.724229,-968.596769,42.769592,-395.517929,-968.387733,42.743161
-402.725709,-970.589579,42.946794,-395.503410,-970.379205,42.919885
-402.730903,-972.582004,43.123803,-395.495004,-972.370902,43.096435
-402.729697,-974.573690,43.300498,-395.480252,-974.362467,43.272806
-402.730217,-976.564842,43.476851,-395.455488,-976.353782,43.449008
-402.730150,-978.555330,43.652828,-395.430257,-978.345137,43.625104
-402.731526,-980.545158,43.828442,-395.396720,-980.336305,43.801100
-402.732911,-982.534227,44.003703,-395.355680,-982.327323,43.977090
-402.734205,-984.522448,44.178665,-395.305278,-984.318159,44.153205
-402.737419,-986.509809,44.353402,-395.252824,-986.309025,44.329698
-402.734259,-988.496004,44.528006,-395.202982,-988.300050,44.506878
-402.731366,-990.481121,44.702679,-395.158253,-990.291299,44.685081
-402.732435,-992.465136,44.877719,-395.116965,-992.282724,44.864600
-402.727892,-994.447711,45.053525,-395.075180,-994.274249,45.045668
-402.720584,-996.428796,45.230603,-395.034835,-996.265960,45.228458
-402.727816,-998.408637,45.409319,-394.996465,-998.257911,45.413236
-402.739941,-1000.386892,45.589732,-394.960938,-1000.250150,45.600489
-402.742971,-1002.363253,45.771684,-394.929217,-1002.242720,45.790863
-402.746199,-1004.337852,45.955002,-394.902461,-1004.235672,45.984874
-402.750326,-1006.310635,46.139574,-394.881587,-1006.229097,46.182829
-402.754909,-1008.281542,46.325324,-394.866811,-1008.223087,46.384859
-402.760107,-1010.250532,46.512200,-394.857065,-1010.217760,46.590953
-402.765832,-1012.217578,46.700106,-394.851949,-1012.213275,46.801014
-402.771941,-1014.182695,46.888914,-394.850281,-1014.209821,47.014881
-402.778739,-1016.145956,47.078413,-394.851186,-1016.207618,47.232371
-402.784530,-1018.107502,47.268404,-394.854512,-1018.206916,47.453241
-402.802784,-1020.067300,47.458296,-394.893846,-1020.207383,47.676261
-402.832551,-1022.025409,47.647815,-394.945606,-1022.209292,47.901331
-402.863189,-1023.982179,47.837151,-394.991530,-1024.213252,48.128507
-402.895807,-1025.937508,48.026263,-395.043188,-1026.219326,48.356994
-402.930924,-1027.891159,48.215130,-395.101955,-1028.227743,48.586419
-402.962729,-1029.843572,48.404074,-395.161491,-1030.238986,48.817010
-402.984279,-1031.795629,48.593683,-395.216568,-1032.253613,49.049246
