,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
1367,2732.281641,37.023303,-4.456203,-0.324044,1.053653,-18.506109,0.342187,5.262433,57.419722
1368,2734.280384,37.070395,-4.925548,-0.255900,1.068837,-18.272595,-3.473932,18.966632,57.464096
1369,2736.279127,37.113352,-5.281243,-0.191500,0.918670,-17.452729,-2.663843,12.535250,57.507323
1370,2738.277870,37.149205,-5.524214,-0.122759,0.808046,-16.932162,6.549483,-11.441025,57.548851
1371,2740.276613,37.186496,-5.650186,-0.046922,1.068369,-17.386911,1.617393,5.190947,57.588598
1372,2742.275355,37.229122,-5.660654,0.033388,1.131060,-17.185707,-3.929889,21.719738,57.627359
1373,2744.274098,37.269815,-5.552954,0.116942,0.979518,-16.348164,-2.120742,21.560128,57.665920
1374,2746.272841,37.306818,-5.319890,0.200360,0.895828,-15.497344,9.524188,6.564296,57.705383
1375,2748.271584,37.352221,-4.950406,0.279222,1.291259,-15.224803,6.586362,14.091006,57.746901
1376,2750.270326,37.417417,-4.428019,0.343820,1.589391,-14.586972,4.698590,13.368098,57.792166
1377,2752.269068,37.503363,-3.753358,0.382379,1.825875,-13.914146,8.424700,-6.793985,57.842497
1378,2754.267811,37.615441,-2.975429,0.392442,2.285225,-14.284583,4.501603,-1.552274,57.897021
1379,2756.266554,37.751632,-2.169578,0.382223,2.539373,-14.372220,2.179201,0.915706,57.953479
1380,2758.265296,37.898784,-1.389057,0.364228,2.662661,-14.320414,1.141020,-0.621281,58.010054
1381,2760.264039,38.049922,-0.649937,0.344108,2.726659,-14.355261,-1.902254,0.959384,58.066141
1382,2762.262782,38.198287,0.041988,0.322157,2.621109,-14.302028,-8.632420,8.077664,58.121628
1383,2764.261525,38.329109,0.685352,0.301181,2.147459,-13.858816,1.641195,17.361413,58.176497
1384,2766.260267,38.448187,1.284155,0.281117,2.236613,-12.915694,-0.811569,9.053146,58.230820
1385,2768.259010,38.567366,1.839373,0.261828,2.192942,-12.428535,2.477731,-10.819128,58.284631
1386,2770.257753,38.688175,2.356603,0.244641,2.325436,-13.007078,-3.651213,-12.928362,58.338105
1387,2772.256495,38.806554,2.838150,0.227306,2.131479,-13.693852,-6.645799,-6.208899,58.391226
1388,2774.255238,38.909828,3.282749,0.209820,1.780597,-14.021666,1.953688,-0.309401,58.444024
1389,2776.253981,39.006012,3.691654,0.192483,1.883177,-14.037912,-5.947733,-0.896159,58.496530
1390,2778.252723,39.095745,4.060140,0.172388,1.574467,-14.084426,8.451008,3.951694,58.548433
1391,2780.251466,39.188150,4.385520,0.152225,2.010169,-13.880692,-1.280517,-1.163306,58.599990
1392,2782.250209,39.290428,4.676483,0.136123,1.943924,-13.940872,-3.672181,0.769176,58.651722
1393,2784.248951,39.385881,4.937192,0.121007,1.754366,-13.901168,17.070061,4.392417,58.703342
1394,2786.247694,39.497769,5.163519,0.103763,2.626343,-13.676793,0.789200,7.554925,58.754424
1395,2788.246437,39.631316,5.351509,0.084484,2.666171,-13.295522,5.967766,10.092272,58.804891
1396,2790.245180,39.773048,5.501591,0.066751,2.966498,-12.787629,8.479919,11.750208,58.855216
1397,2792.243922,39.933557,5.621111,0.052525,3.394455,-12.194630,-5.511899,12.466114,58.905683
1398,2794.242665,40.096430,5.711984,0.037766,3.118790,-11.571166,-6.392026,13.413550,58.955696
1399,2796.241408,40.243458,5.772136,0.023114,2.801293,-10.904904,-5.197775,13.790308,59.005367
1400,2798.240150,40.376026,5.805451,0.010230,2.543447,-10.220808,8.564756,13.764250,59.054974
1401,2800.238893,40.511543,5.812594,-0.003315,2.964870,-9.543548,17.373663,13.237228,59.104178
1402,2802.237636,40.678292,5.793390,-0.015055,3.818972,-8.892796,7.533870,12.547038,59.153339
1403,2804.236378,40.876263,5.754874,-0.022621,4.191363,-8.272609,4.192647,12.064105,59.202767
1404,2806.235121,41.086610,5.702053,-0.030761,4.396743,-7.681641,7.156518,11.678848,59.251753
1405,2808.233864,41.307174,5.630380,-0.041475,4.742183,-7.117912,-1.659094,11.177736,59.300022
1406,2810.232606,41.533399,5.537816,-0.050889,4.662364,-6.580155,0.527455,10.710797,59.348132
1407,2812.231349,41.757778,5.428364,-0.058718,4.687680,-6.066088,4.852432,10.295451,59.396127
1408,2814.230092,41.987703,5.303856,-0.065087,4.919932,-5.573316,-2.015337,9.920753,59.443990
1409,2816.228834,42.220085,5.168224,-0.070183,4.823803,-5.100108,7.875801,9.620496,59.491689
1410,2818.227577,42.457405,5.022339,-0.075379,5.196851,-4.644421,7.628347,9.303526,59.539055
1411,2820.226320,42.711858,4.867014,-0.078208,5.557820,-4.204184,4.603797,9.062061,59.586375
1412,2822.225063,42.978117,4.707726,-0.080865,5.774164,-3.778334,8.861195,8.915125,59.633367
1413,2824.223805,43.254806,4.540958,-0.086996,6.184218,-3.365784,4.978665,8.710685,59.679643
1414,2826.222548,43.544171,4.361047,-0.093281,6.412945,-2.965604,0.396975,8.464437,59.725584
1415,2828.221291,43.839025,4.170318,-0.096614,6.431171,-2.576980,-3.387406,8.248205,59.771497
1416,2830.220033,44.130105,3.974837,-0.097409,6.275981,-2.199099,-5.546613,8.089409,59.817310
1417,2832.218776,44.409971,3.778642,-0.097841,6.023565,-1.830964,-5.280571,7.967548,59.862818
1418,2834.217519,44.676298,3.581065,-0.099322,5.785379,-1.471579,-2.756389,7.860107,59.907925
1419,2836.216261,44.932040,3.379694,-0.102643,5.662222,-1.120386,-2.171111,7.736388,59.952605
1420,2838.215004,45.181122,3.170553,-0.106824,5.565895,-0.777141,-3.481253,7.544940,59.996973
1421,2840.213747,45.425125,2.955023,-0.106146,5.411129,-0.441716,-1.351884,7.368774,60.041430
1422,2842.212489,45.664195,2.745413,-0.101574,5.351068,-0.114338,-3.474838,7.270895,60.085857
1423,2844.211232,45.895579,2.542928,-0.101892,5.198643,0.204603,-7.976322,7.163709,60.129723
1424,2846.209975,46.114178,2.335816,-0.104881,4.851665,0.516231,-5.035196,6.979962,60.173224
1425,2848.208718,46.320568,2.125794,-0.103398,4.632518,0.820019,2.668406,6.762109,60.216747
1426,2850.207460,46.524098,1.921628,-0.099908,4.748308,1.113447,-3.686964,6.539018,60.260140
1427,2852.206203,46.725067,1.722470,-0.099752,4.589608,1.394910,-10.258639,6.316106,60.303183
1428,2854.204946,46.912018,1.520661,-0.102072,4.150756,1.665105,-9.801959,6.057846,60.345962
1429,2856.203688,47.080395,1.315781,-0.101415,3.732015,1.923897,13.110778,5.721063,60.388682
1430,2858.202431,47.251427,1.115786,-0.097803,4.290999,2.167817,5.263341,5.324749,60.431318
1431,2860.201174,47.438295,0.923116,-0.094323,4.514397,2.393821,-2.642532,4.939083,60.473762
1432,2862.199916,47.626605,0.736695,-0.091971,4.402789,2.602424,-9.949063,4.558303,60.515997
1433,2864.198659,47.802964,0.554066,-0.090184,3.984386,2.794121,10.682553,4.159945,60.558051
1434,2866.197402,47.979316,0.376100,-0.087087,4.432056,2.968451,2.276285,3.746376,60.599958
1435,2868.196144,48.166268,0.205204,-0.083703,4.527055,3.124803,-6.116770,3.337414,60.641692
1436,2870.194887,48.349122,0.040365,-0.080806,4.272853,3.263500,-14.427248,2.932867,60.683251
1437,2872.193630,48.513655,-0.119066,-0.078713,3.675564,3.384921,9.702580,2.552955,60.724651
1438,2874.192373,48.673589,-0.275520,-0.077441,4.075944,3.490270,2.562867,2.207576,60.765916
1439,2876.191115,48.843307,-0.427824,-0.074019,4.181298,3.581018,-4.519512,1.878091,60.807024
1440,2878.189858,49.010698,-0.571014,-0.069306,3.996274,3.657905,13.999866,1.551323,60.847963
1441,2880.188601,49.185489,-0.707119,-0.067298,4.567746,3.721230,8.233058,1.229387,60.888782
1442,2882.187343,49.378166,-0.841612,-0.066764,4.902748,3.771254,2.133995,0.922918,60.929472
1443,2884.186086,49.578379,-0.972730,-0.063541,4.989133,3.808614,-3.622388,0.630651,60.969953
1444,2886.184829,49.776167,-1.093380,-0.056814,4.843399,3.833986,7.556656,0.353049,61.010184
1445,2888.183571,49.976319,-1.200356,-0.051070,5.146210,3.848133,2.067838,0.089076,61.050256
1446,2890.182314,50.183938,-1.301075,-0.050380,5.228969,3.851698,-3.377843,-0.162924,61.090278
1447,2892.181057,50.389784,-1.402769,-0.050419,5.094260,3.845201,-8.682762,-0.402173,61.130159
1448,2894.179799,50.584714,-1.500112,-0.046249,4.750413,3.829274,5.607414,-0.623692,61.169760
1449,2896.178542,50.776300,-1.586985,-0.041217,4.971421,3.804692,4.294473,-0.827702,61.209173
1450,2898.177285,50.975170,-1.666593,-0.038778,5.140342,3.772135,2.758996,-1.021141,61.248507
1451,2900.176028,51.178728,-1.742425,-0.036731,5.248461,3.732119,9.551650,-1.201561,61.287695
1452,2902.174770,51.390668,-1.813004,-0.033877,5.620952,3.685261,6.907716,-1.369027,61.326693
1453,2904.173513,51.614163,-1.878050,-0.031241,5.889208,3.632096,3.542939,-1.527456,61.365527
1454,2906.172256,51.844706,-1.938676,-0.029620,6.026307,3.572989,0.767171,-1.677059,61.404224
1455,2908.170998,52.077502,-1.996899,-0.028398,6.055870,3.508362,-0.545249,-1.821087,61.442759
1456,2910.169741,52.308814,-2.050564,-0.024657,6.035008,3.438683,-0.571856,-1.953417,61.481021
1457,2912.168484,52.538016,-2.094664,-0.019937,6.013250,3.364361,-0.505426,-2.070330,61.519069
1458,2914.167226,52.765967,-2.131725,-0.017555,5.994060,3.285753,-0.852056,-2.181285,61.557037
1459,2916.165969,52.992227,-2.165672,-0.016351,5.961810,3.203194,-1.979307,-2.287530,61.594887
1460,2918.164712,53.215445,-2.197024,-0.014940,5.887236,3.117006,-3.942803,-2.390581,61.632564
1461,2920.163454,53.433068,-2.224070,-0.011544,5.739640,3.027516,-4.876607,-2.483877,61.669998
1462,2922.162197,53.643304,-2.242095,-0.006667,5.558146,2.935073,3.562305,-2.553607,61.707215
1463,2924.160940,53.852653,-2.253117,-0.005457,5.690740,2.840025,3.981965,-2.618478,61.744436
1464,2926.159682,54.067089,-2.265965,-0.007238,5.838859,2.742624,2.297747,-2.693462,61.781634
1465,2928.158425,54.284448,-2.280716,-0.006899,5.923778,2.643080,1.536056,-2.765246,61.818592
1466,2930.157168,54.502869,-2.291833,-0.003977,5.980147,2.541603,-0.190169,-2.831029,61.855289
1467,2932.155911,54.720834,-2.295368,0.000779,5.973212,2.438358,-1.906367,-2.881517,61.891758
1468,2934.154653,54.936858,-2.289595,0.004217,5.903864,2.333538,-2.357885,-2.913513,61.928135
1469,2936.153396,55.150359,-2.281640,0.002933,5.817971,2.227404,-2.511038,-2.956937,61.964563
1470,2938.152139,55.359650,-2.277380,0.002330,5.726929,2.120195,-3.513121,-3.007488,62.000819
1471,2940.150881,55.563179,-2.269366,0.006192,5.600685,2.012121,1.023046,-3.030267,62.036755
1472,2942.149624,55.764793,-2.253937,0.008140,5.637392,1.903394,1.772354,-3.044518,62.072635
1473,2944.148367,55.968152,-2.238839,0.007022,5.700968,1.794184,0.484095,-3.071065,62.108506
1474,2946.147109,56.171823,-2.224728,0.007540,5.718237,1.684634,-0.452984,-3.090041,62.144178
1475,2948.145852,56.374616,-2.208257,0.008708,5.702149,1.574894,-1.013438,-3.104084,62.179692
1476,2950.144595,56.575626,-2.189561,0.010440,5.666311,1.465125,-0.345442,-3.114507,62.215055
1477,2952.143337,56.774886,-2.166018,0.013019,5.654151,1.355483,-0.486475,-3.108840,62.250258
1478,2954.142080,56.973510,-2.139347,0.012872,5.637035,1.246107,-0.554257,-3.102944,62.285440
1479,2956.140823,57.171154,-2.115641,0.010960,5.617569,1.137125,-0.659120,-3.112591,62.320563
1480,2958.139566,57.366519,-2.092795,0.013113,5.594599,1.028655,-1.052198,-3.115267,62.355411
1481,2960.138308,57.559564,-2.061337,0.018375,5.558174,0.920810,-1.286083,-3.087739,62.390030
1482,2962.137051,57.751558,-2.022805,0.018642,5.513570,0.813721,-1.150509,-3.058935,62.424711
1483,2964.135794,57.942276,-1.989579,0.014504,5.473629,0.707526,-0.976925,-3.049353,62.459428
1484,2966.134536,58.130491,-1.962575,0.013447,5.439932,0.602348,-0.929016,-3.038088,62.493920
1485,2968.133279,58.316256,-1.933261,0.016283,5.408115,0.498298,-0.971532,-3.009775,62.528168
1486,2970.132022,58.500442,-1.898049,0.018467,5.374925,0.395477,-0.972421,-2.971070,62.562331
1487,2972.130764,58.683473,-1.861603,0.017423,5.341709,0.293990,-0.921605,-2.936602,62.596489
1488,2974.129507,58.864920,-1.828701,0.015772,5.310312,0.193946,-0.895349,-2.923051,62.630557
1489,2976.128250,59.044370,-1.796967,0.016439,5.279969,0.094885,-0.942305,-2.911219,62.664446
1490,2978.126992,59.221985,-1.762056,0.018617,5.248175,-0.003342,-0.988292,-2.886442,62.698187
1491,2980.125735,59.398328,-1.724120,0.018517,5.214861,-0.100638,-0.962560,-2.860672,62.731895
1492,2982.124478,59.573274,-1.689051,0.016805,5.182469,-0.196906,-0.937629,-2.842678,62.765547
1493,2984.123221,59.746218,-1.655038,0.017924,5.151085,-0.292056,-0.946773,-2.814105,62.799020
1494,2986.121963,59.917633,-1.617565,0.018894,5.119482,-0.385991,-0.980142,-2.775405,62.832399
1495,2988.120706,60.087930,-1.581665,0.016584,5.086773,-0.478609,-1.028763,-2.742072,62.865771
1496,2990.119449,60.256570,-1.550931,0.014627,5.052552,-0.569823,-1.132257,-2.712790,62.899035
1497,2992.118191,60.423064,-1.520715,0.016398,5.015102,-0.659548,-1.306403,-2.672870,62.932110
1498,2994.116934,60.587778,-1.485480,0.018172,4.972010,-0.747714,-1.629837,-2.623008,62.965095
1499,2996.115677,60.750920,-1.450677,0.016049,4.918241,-0.834248,-2.010782,-2.580074,62.998086
1500,2998.114419,60.911491,-1.420387,0.015250,4.852149,-0.919052,-2.510341,-2.536963,63.030955
1501,3000.113162,61.068863,-1.387681,0.017584,4.770035,-1.002037,-3.193783,-2.480740,63.063665
1502,3002.111905,61.223073,-1.351898,0.017310,4.665641,-1.083124,-3.970764,-2.420160,63.096352
1503,3004.110647,61.373402,-1.320599,0.013772,4.535898,-1.162202,0.000000,0.000000,63.129026
